date,channel_id,category_id,supplier_id,status,revenue,cost,commission,count
8/3/2020,28,4,3,1,27330,590722,0,1487
8/3/2020,5,4,33,1,848800,841660,16980,187
8/3/2020,5,4,3,0,1033525,1020880,10340,962
8/3/2020,5,4,33,0,1603560,1603480,48110,1
8/3/2020,5,4,3,1,916960,410941,0,40745
8/3/2020,5,4,6,1,1067255,1064921,0,564
8/3/2020,5,1,3,0,72065,72064,0,30
8/3/2020,5,1,3,1,475650,473850,14270,2722
8/3/2020,3,6,18,0,323595,323584,0,1
8/3/2020,3,6,18,1,666960,666620,0,42
8/3/2020,3,4,3,1,1297005,1294775,38910,224
8/3/2020,3,3,2,1,440660,434450,4407,7
8/3/2020,3,19,19,1,1566005,1603625,31320,46
8/3/2020,3,4,3,0,1315735,1315839,0,23
8/3/2020,33,19,19,1,1095820,1088410,0,6
8/3/2020,33,9,8,1,1348900,1347030,13489,2
8/3/2020,33,7,26,1,802545,801075,16050,1
8/4/2020,1,4,6,1,232565,143945,0,566
8/4/2020,1,1,7,0,36295,36303,1090,3
8/4/2020,1,9,21,1,255190,253160,0,1
8/4/2020,1,5,14,1,1921360,1924887,57641,22
8/4/2020,1,4,30,1,1920320,1901520,19203,1267
8/4/2020,1,4,6,0,1605905,1605781,32120,2
8/4/2020,1,16,16,1,285220,247130,0,18
8/4/2020,1,17,18,1,628255,628255,6280,510
8/4/2020,1,6,3,1,1045215,1048645,20900,26
8/4/2020,1,4,33,0,1856260,1850810,55690,6
8/4/2020,1,15,15,1,328750,327630,0,12
8/4/2020,1,8,7,1,1846200,1882422,0,99
8/4/2020,1,8,1,0,352355,353129,0,4
8/4/2020,1,25,26,1,120720,118948,3620,3
8/4/2020,1,21,8,1,23630,-1340,0,11
8/4/2020,1,15,22,1,1914510,1914150,0,1
8/4/2020,1,19,19,1,1867050,1701860,0,63
8/4/2020,1,8,3,1,1704025,435145,17040,1167
8/4/2020,1,18,4,1,861225,861225,25837,14
8/4/2020,1,17,18,0,1153575,1153575,34607,3
8/4/2020,1,7,26,0,689725,688375,0,5
8/4/2020,1,1,3,0,689690,689609,13794,13
8/4/2020,1,10,9,1,121810,76563,0,133
8/4/2020,1,8,6,0,961395,957575,0,16
8/4/2020,1,8,6,1,1402420,1360867,42070,119
8/4/2020,1,21,8,0,291310,290675,0,4
8/4/2020,1,8,7,0,565545,561592,0,9
8/4/2020,1,1,9,0,1584890,1584910,0,1
8/4/2020,1,12,11,1,1797795,1798595,0,19
8/4/2020,1,5,4,1,1604045,1582355,0,29
8/4/2020,1,4,30,0,1333715,1308674,0,22
8/4/2020,1,8,33,0,1181490,1169974,0,9
8/4/2020,1,7,24,1,1335095,1331495,0,1
8/4/2020,1,5,12,1,1808730,1412880,36170,476
8/4/2020,1,6,3,0,1973705,1973445,0,2
8/4/2020,1,7,26,1,99370,96530,0,52
8/4/2020,1,9,8,0,1283470,1273492,12830,7
8/4/2020,1,5,12,0,732415,732765,7324,2
8/4/2020,1,4,3,0,543745,544505,0,139
8/4/2020,1,9,17,1,235755,237735,0,6
8/4/2020,1,14,13,1,426790,409150,0,36
8/4/2020,1,19,4,1,466675,466675,0,9
8/4/2020,1,8,33,1,1053420,1055530,21068,3
8/4/2020,1,8,3,0,477595,454256,9552,43
8/4/2020,1,1,35,0,1458015,1455835,0,152
8/4/2020,1,3,26,1,1662595,1660243,0,4
8/4/2020,1,9,8,1,333340,309747,0,32
8/4/2020,1,1,35,1,682760,683776,13660,201
8/4/2020,1,9,20,1,184505,147545,0,15
8/4/2020,1,1,3,1,1312860,1284995,13130,2174
8/4/2020,1,15,20,1,1700015,1677975,0,3
8/4/2020,1,4,3,1,314510,-1304950,0,4087
8/4/2020,1,1,9,1,1821400,1821329,0,6
8/4/2020,1,4,7,0,778940,777152,23370,7
8/4/2020,1,6,29,1,7075,3427,0,28
8/4/2020,20,4,3,1,208805,209515,4180,76
8/4/2020,20,4,3,0,1482775,1482510,44483,2
8/4/2020,34,6,29,1,1389045,1389365,13890,4
8/4/2020,34,6,3,1,1703255,1702583,0,3
8/4/2020,34,6,18,1,1806955,1806885,0,3
8/4/2020,13,8,7,1,282385,282630,0,5
8/4/2020,13,8,3,1,209705,-558176,0,2495
8/4/2020,13,8,1,0,467940,467480,0,1
8/4/2020,13,4,3,1,915045,13616835,0,105384
8/4/2020,13,8,6,1,1158520,1156901,11585,2
8/4/2020,13,8,3,0,1716765,6798367,34335,1032
8/4/2020,13,8,7,0,679225,679495,13585,4
8/4/2020,13,4,6,1,430945,430445,0,1
8/4/2020,13,4,3,0,323365,533205,6470,4140
8/4/2020,13,8,2,0,559510,560071,0,5
8/4/2020,7,9,17,1,1695950,1685750,33920,15
8/4/2020,7,9,8,0,1281950,1275150,25640,11
8/4/2020,7,9,8,1,927865,866665,18560,153
8/4/2020,7,9,21,1,1078300,1077340,21566,1
8/4/2020,11,6,18,1,903255,936413,9030,4460
8/4/2020,11,6,18,0,964960,964230,0,50
8/4/2020,2,6,18,1,1991770,1988300,19920,49
8/4/2020,2,5,4,1,617110,607510,18513,8
8/4/2020,2,5,4,0,1170720,1170254,11710,1
8/4/2020,2,4,6,1,1195950,1195240,11960,2
8/4/2020,2,6,3,1,1049880,1049024,31500,2
8/4/2020,2,4,3,0,294455,294446,2945,1
8/4/2020,2,6,18,0,1947535,1947465,0,1
8/4/2020,2,4,3,1,753405,753335,0,3
8/4/2020,10,6,29,1,346155,346565,3460,7
8/4/2020,10,6,3,1,492260,487870,14768,3
8/4/2020,10,6,18,1,1514845,1514771,0,2
8/4/2020,8,4,3,1,1739985,1735453,0,187
8/4/2020,8,4,3,0,824445,824709,24733,11
8/4/2020,38,6,18,1,1194945,1194437,0,24
8/4/2020,9,4,6,0,1049615,1048685,10496,4
8/4/2020,9,8,6,1,505035,503299,0,105
8/4/2020,9,8,33,1,1712000,1709090,0,39
8/4/2020,9,8,3,1,1030700,1042190,0,172
8/4/2020,9,7,26,0,1093620,1092229,10940,1
8/4/2020,9,8,3,0,1370020,1369090,0,9
8/4/2020,9,3,2,1,310480,307480,9310,12
8/4/2020,9,8,33,0,1390140,1390120,0,1
8/4/2020,9,4,6,1,900680,771090,27020,355
8/4/2020,9,4,3,0,1734600,1730530,0,47
8/4/2020,9,6,18,1,104755,89832,0,290
8/4/2020,9,4,3,1,1542260,1527002,0,431
8/4/2020,9,21,8,1,207335,211885,4147,8
8/4/2020,9,6,18,0,1500965,1500975,15010,4
8/4/2020,9,7,26,1,932505,812778,18650,60
8/4/2020,9,8,6,0,293535,293341,0,14
8/4/2020,9,19,19,1,979665,851185,0,172
8/4/2020,9,9,8,1,614850,601050,18450,8
8/4/2020,6,15,15,1,527155,481315,0,12
8/4/2020,6,7,26,0,626675,624645,18800,1
8/4/2020,6,7,26,1,767850,742959,7679,53
8/4/2020,6,11,10,0,472890,474290,0,6
8/4/2020,6,11,10,1,128945,220485,2579,72
8/4/2020,23,6,3,1,1661480,1661425,0,2
8/4/2020,23,6,29,1,672210,673704,0,2
8/4/2020,40,10,9,1,1023805,1033675,20476,7
8/4/2020,29,4,3,1,1325715,1325545,13260,2
8/4/2020,25,6,18,0,1446020,1445928,0,4
8/4/2020,25,6,18,1,185780,181440,0,103
8/4/2020,25,7,26,1,438525,387843,4390,55
8/4/2020,25,7,26,0,1903220,1901620,57100,2
8/4/2020,39,5,4,1,795420,795420,7950,1
8/4/2020,39,6,7,0,104445,121795,0,28
8/4/2020,39,5,12,1,490800,490769,0,6
8/4/2020,39,6,3,1,1200270,1197394,0,64
8/4/2020,14,4,3,1,1581835,1581835,15820,4
8/4/2020,14,8,3,0,55125,55113,550,1
8/4/2020,14,8,7,0,147095,148073,0,1
8/4/2020,4,4,3,1,336695,333855,0,12
8/4/2020,4,10,9,1,669140,667414,13380,1
8/4/2020,4,7,26,1,1312065,1309087,26241,2
8/4/2020,4,4,3,0,1043080,1043120,0,1
8/4/2020,4,1,3,1,614160,614142,0,1
8/4/2020,4,9,8,1,749565,748725,0,1
8/4/2020,17,19,19,1,1671385,1671195,16714,2
8/4/2020,17,3,2,1,1778550,1777902,0,1
8/4/2020,17,4,33,1,718785,718635,0,2
8/4/2020,17,4,3,0,842115,841679,0,4
8/4/2020,17,7,24,1,1045235,1043410,10450,2
8/4/2020,17,8,3,1,433030,434067,0,23
8/4/2020,17,10,9,1,1304790,1294581,0,5
8/4/2020,17,8,6,1,238310,238450,4766,2
8/4/2020,17,4,3,1,1530610,1527100,30610,79
8/4/2020,17,1,3,1,1980540,1979318,0,11
8/4/2020,17,8,1,0,1943690,1943797,19440,2
8/4/2020,17,7,26,1,936285,936965,28090,1
8/4/2020,17,4,6,1,995365,995168,0,1
8/4/2020,17,8,3,0,1037565,1039735,0,2
8/4/2020,28,4,6,1,1120155,1120405,0,2
8/4/2020,28,4,3,1,39975,21625,0,203
8/4/2020,28,4,3,0,1040180,1034699,0,26
8/4/2020,5,4,6,1,842850,836710,0,488
8/4/2020,5,4,33,1,886195,885365,0,594
8/4/2020,5,4,3,0,819575,819925,24587,542
8/4/2020,5,1,3,0,421045,421037,0,16
8/4/2020,5,1,3,1,282920,274461,8490,4862
8/4/2020,5,4,3,1,825180,600175,0,33098
8/4/2020,3,6,18,1,466780,466190,0,19
8/4/2020,3,4,3,0,989510,989540,0,8
8/4/2020,3,3,2,1,438525,437775,13156,6
8/4/2020,3,19,19,1,378195,333015,7564,29
8/4/2020,3,4,3,1,108445,108505,0,138
8/4/2020,33,19,19,1,1420320,1419710,0,4
8/4/2020,33,7,26,1,1466325,1458465,0,7
8/4/2020,33,9,8,1,484185,471145,0,6
8/5/2020,1,9,21,1,1467385,1468435,0,4
8/5/2020,1,4,30,1,144215,-361051,4326,1179
8/5/2020,1,10,9,1,963075,1021765,9631,207
8/5/2020,1,1,35,0,856880,849900,8569,219
8/5/2020,1,3,26,0,597065,596292,0,3
8/5/2020,1,16,16,1,1758785,1747438,0,30
8/5/2020,1,21,8,1,287780,289980,0,13
8/5/2020,1,14,13,1,261750,235350,0,30
8/5/2020,1,9,17,1,476230,472590,0,4
8/5/2020,1,9,8,0,1909450,1906920,38190,3
8/5/2020,1,1,9,0,461375,461456,0,5
8/5/2020,1,17,18,0,110520,110520,0,2
8/5/2020,1,1,35,1,517805,520035,10360,46
8/5/2020,1,8,3,0,575045,502805,0,70
8/5/2020,1,17,18,1,418330,418330,4183,555
8/5/2020,1,8,7,1,148565,108085,0,85
8/5/2020,1,11,10,1,1040735,1037815,0,2
8/5/2020,1,6,3,0,816465,816413,24490,3
8/5/2020,1,4,7,0,1230035,1227770,0,16
8/5/2020,1,4,3,1,605940,-386760,6060,5832
8/5/2020,1,8,33,1,1646175,1643038,0,5
8/5/2020,1,19,4,1,1994285,1994285,0,5
8/5/2020,1,5,14,1,1597165,1591815,0,12
8/5/2020,1,8,6,0,156200,158570,1560,14
8/5/2020,1,4,3,0,1997815,2004465,0,172
8/5/2020,1,15,20,1,1647655,1638945,49430,3
8/5/2020,1,7,26,0,437645,432605,0,7
8/5/2020,1,9,20,1,211375,226245,6340,46
8/5/2020,1,7,26,1,582385,560316,5824,56
8/5/2020,1,7,24,1,644270,641540,0,1
8/5/2020,1,6,29,1,1545160,1546420,30900,35
8/5/2020,1,1,9,1,91840,92013,0,11
8/5/2020,1,5,4,1,1648730,1633720,0,33
8/5/2020,1,8,1,0,1358885,1359569,0,2
8/5/2020,1,6,3,1,900485,891042,18010,27
8/5/2020,1,5,12,1,568565,568570,0,321
8/5/2020,1,4,6,0,1016955,1016235,0,3
8/5/2020,1,15,15,1,1208000,1185780,0,11
8/5/2020,1,18,4,1,1374500,1374500,27490,7
8/5/2020,1,8,6,1,697150,658548,13940,130
8/5/2020,1,19,19,1,524655,551008,10493,115
8/5/2020,1,4,33,0,1693615,1689258,0,8
8/5/2020,1,8,3,1,121430,708860,0,824
8/5/2020,1,4,30,0,1456340,1444620,14563,43
8/5/2020,1,19,19,0,533525,529085,0,3
8/5/2020,1,8,7,0,1373325,1294472,27470,27
8/5/2020,1,12,11,1,931725,898975,0,12
8/5/2020,1,1,3,1,1205665,1134484,36170,1689
8/5/2020,1,4,6,1,1769305,1735525,0,570
8/5/2020,1,8,33,0,1509845,1509155,45300,1
8/5/2020,1,3,26,1,243450,207623,0,14
8/5/2020,1,9,8,1,1102665,1031907,0,56
8/5/2020,1,2,4,1,975495,974205,29260,1
8/5/2020,1,1,3,0,1096365,1096035,32891,7
8/5/2020,20,4,3,1,897765,903446,8980,91
8/5/2020,20,4,3,0,208090,206840,0,8
8/5/2020,34,6,29,1,1083020,1083090,0,5
8/5/2020,34,6,3,1,645245,645046,0,4
8/5/2020,13,4,3,1,633820,-28668142,0,77351
8/5/2020,13,8,3,1,710175,-5993893,7102,3142
8/5/2020,13,8,2,0,915410,920328,18310,18
8/5/2020,13,8,7,1,1772805,1771475,0,19
8/5/2020,13,8,6,1,1686935,1686875,0,3
8/5/2020,13,4,3,0,1623010,424805,0,3046
8/5/2020,13,8,1,0,192745,192675,0,5
8/5/2020,13,8,3,0,1314395,4952969,0,838
8/5/2020,13,4,6,1,804700,2398300,8050,1992
8/5/2020,13,4,6,0,1765910,1761710,35318,39
8/5/2020,13,8,7,0,1980025,1987370,59400,8
8/5/2020,7,9,17,1,1485750,1479590,14858,7
8/5/2020,7,9,8,1,993665,718015,0,149
8/5/2020,7,9,8,0,1889715,1895015,0,5
8/5/2020,7,9,21,1,141465,146235,4244,3
8/5/2020,11,21,8,1,1501020,1497830,0,2
8/5/2020,11,6,18,0,1327795,1327447,0,62
8/5/2020,11,6,18,1,444190,422590,0,1763
8/5/2020,11,21,8,0,1795295,1795363,35906,1
8/5/2020,11,9,8,1,17405,14725,170,2
8/5/2020,2,4,6,1,1483525,1482895,44506,1
8/5/2020,2,6,18,1,257050,255780,7712,45
8/5/2020,10,6,3,1,136270,132932,0,3
8/5/2020,10,6,18,1,341935,340945,0,6
8/5/2020,10,6,29,1,703880,703920,0,3
8/5/2020,8,4,3,0,190190,188945,0,9
8/5/2020,8,4,3,1,751150,735310,0,89
8/5/2020,38,6,18,1,15315,15335,0,13
8/5/2020,9,3,2,1,1915560,1858180,57470,27
8/5/2020,9,4,3,0,864050,861020,0,73
8/5/2020,9,19,19,1,276475,27497,2765,99
8/5/2020,9,6,18,1,1931425,1924915,0,403
8/5/2020,9,21,8,1,549685,546115,5497,10
8/5/2020,9,8,3,0,36130,34760,1080,28
8/5/2020,9,7,26,0,72335,29667,723,24
8/5/2020,9,8,3,1,316270,317477,0,216
8/5/2020,9,8,33,1,461120,459138,0,47
8/5/2020,9,6,18,0,1563000,1562576,0,20
8/5/2020,9,9,8,1,507785,506775,5080,6
8/5/2020,9,4,3,1,875095,867005,26253,301
8/5/2020,9,4,6,0,429500,428112,0,10
8/5/2020,9,7,26,1,1658270,1614410,16580,47
8/5/2020,9,8,6,1,1553980,1519021,31080,581
8/5/2020,9,8,6,0,1871590,1869733,0,55
8/5/2020,9,4,6,1,948980,769300,0,722
8/5/2020,6,11,10,0,165500,179580,3310,8
8/5/2020,6,7,26,1,1832750,1835750,18328,44
8/5/2020,6,15,15,1,1881840,1882280,37640,11
8/5/2020,6,11,10,1,1836525,1728885,55096,37
8/5/2020,6,7,26,0,1263310,1254542,25266,14
8/5/2020,23,6,3,1,232315,232215,0,6
8/5/2020,23,6,29,1,1537900,1537379,15380,6
8/5/2020,29,4,3,0,1921355,1921385,0,6
8/5/2020,29,5,12,1,1184340,1184070,35530,1
8/5/2020,29,4,3,1,227000,227015,0,5
8/5/2020,25,7,26,0,162075,158826,1621,4
8/5/2020,25,6,18,1,64610,61790,650,60
8/5/2020,25,7,26,1,1181415,1155705,11810,50
8/5/2020,25,6,18,0,1058500,1058398,0,2
8/5/2020,25,9,8,1,1680325,1673875,50410,2
8/5/2020,39,5,12,0,1346130,1346130,0,1
8/5/2020,39,6,3,0,1505505,1505466,0,1
8/5/2020,39,5,12,1,1008640,1008540,30259,4
8/5/2020,39,6,7,0,1060400,1053321,0,13
8/5/2020,39,6,3,1,824695,821965,0,69
8/5/2020,14,6,29,1,1074100,1074180,0,3
8/5/2020,14,4,3,1,1477335,1477305,14770,5
8/5/2020,14,21,8,1,1041090,1037840,10411,2
8/5/2020,14,8,3,1,899785,894767,26990,2
8/5/2020,14,4,3,0,1350045,1349899,13500,7
8/5/2020,14,6,3,0,720225,719855,21607,2
8/5/2020,14,8,3,0,1357805,1351755,40734,3
8/5/2020,4,7,26,1,899495,897095,26985,1
8/5/2020,4,1,3,1,417010,416980,4170,1
8/5/2020,4,8,3,1,1240325,1241335,0,1
8/5/2020,4,4,3,1,450395,449505,0,4
8/5/2020,4,4,3,0,617960,617954,0,1
8/5/2020,17,8,3,1,389640,373729,3896,19
8/5/2020,17,3,2,1,1181660,1180660,23633,1
8/5/2020,17,8,1,0,1356975,1359285,27140,1
8/5/2020,17,8,3,0,1369775,1368614,0,6
8/5/2020,17,10,9,1,1492305,1489565,0,1
8/5/2020,17,8,6,1,1049170,1049456,0,6
8/5/2020,17,19,19,1,1595555,1594375,47867,3
8/5/2020,17,4,33,1,1709335,1709315,0,1
8/5/2020,17,8,7,1,773895,769681,23217,3
8/5/2020,17,4,6,1,110920,108474,0,8
8/5/2020,17,1,3,0,1033530,1033521,31006,1
8/5/2020,17,4,3,1,211305,212265,0,95
8/5/2020,17,4,3,0,1706820,1706500,0,14
8/5/2020,17,1,3,1,1203670,1204160,24070,6
8/5/2020,28,4,6,1,1903045,1972575,57091,800
8/5/2020,28,4,3,1,1281110,1365150,0,2687
8/5/2020,28,4,3,0,25875,30995,0,118
8/5/2020,5,1,3,1,1353695,1347905,27070,4345
8/5/2020,5,4,3,0,1019305,1003807,0,967
8/5/2020,5,4,6,1,1961180,1980610,0,1666
8/5/2020,5,4,3,1,689385,372160,0,32291
8/5/2020,5,1,3,0,603600,603590,12072,11
8/5/2020,5,4,33,1,402295,386715,8050,417
8/5/2020,3,19,19,1,1450865,1416629,0,54
8/5/2020,3,4,3,1,1243045,1243018,0,217
8/5/2020,3,3,2,1,224210,204137,4480,11
8/5/2020,3,4,3,0,665170,665363,19955,16
8/5/2020,3,4,6,1,450550,450561,0,20
8/5/2020,3,6,18,1,1118985,1117625,0,56
8/5/2020,33,7,26,0,561560,562510,16847,2
8/5/2020,33,9,8,1,1006455,1006685,20129,10
8/5/2020,33,19,19,1,300560,295090,0,3
8/6/2020,1,8,1,0,1020610,1027381,0,3
8/6/2020,1,1,9,1,1325780,1325793,26516,4
8/6/2020,1,5,4,1,598560,504330,0,36
8/6/2020,1,4,33,0,203595,196595,2036,2
8/6/2020,1,4,6,0,1584025,1674615,0,9
8/6/2020,1,15,20,1,1429100,1421310,0,3
8/6/2020,1,2,4,1,1945950,1945950,58380,2
8/6/2020,1,8,3,1,147505,1193798,2950,1158
8/6/2020,1,14,13,1,500435,489365,0,27
8/6/2020,1,4,30,1,1714090,1911260,0,1671
8/6/2020,1,4,6,1,1720375,1707672,0,396
8/6/2020,1,17,18,0,621490,621490,18640,3
8/6/2020,1,8,33,0,1989275,1988715,59678,2
8/6/2020,1,5,14,1,57220,45680,0,19
8/6/2020,1,19,4,1,311150,311150,0,3
8/6/2020,1,4,3,0,1527540,1538743,15275,450
8/6/2020,1,5,12,1,1986350,1623995,19864,301
8/6/2020,1,9,17,1,343635,345355,6873,5
8/6/2020,1,19,19,1,564090,472700,0,116
8/6/2020,1,4,30,0,44050,38982,0,462
8/6/2020,1,6,3,1,1711750,1691076,34235,49
8/6/2020,1,18,4,1,1042875,1042875,0,11
8/6/2020,1,8,6,1,73585,-20865,0,129
8/6/2020,1,8,6,0,1767935,1767820,0,3
8/6/2020,1,15,15,1,1468590,1459950,29372,3
8/6/2020,1,6,3,0,786290,786896,7863,7
8/6/2020,1,8,7,1,1216900,1227368,36507,77
8/6/2020,1,3,26,0,1558330,1556610,0,3
8/6/2020,1,9,20,1,1976910,1964900,0,21
8/6/2020,1,4,7,0,1850420,1849080,0,4
8/6/2020,1,4,33,1,294995,294925,0,1
8/6/2020,1,4,3,1,1155950,923780,0,4971
8/6/2020,1,12,11,0,850940,850940,17020,1
8/6/2020,1,8,7,0,1487960,1492480,44640,62
8/6/2020,1,13,16,1,1816485,1813735,36330,1
8/6/2020,1,7,26,1,873440,904570,0,54
8/6/2020,1,1,3,0,1552415,1552478,0,8
8/6/2020,1,20,20,1,1368140,1366770,0,1
8/6/2020,1,3,26,1,648195,624625,6482,10
8/6/2020,1,12,11,1,1574995,1589345,0,9
8/6/2020,1,6,29,1,1931640,1915140,0,67
8/6/2020,1,14,13,0,1531560,1531750,0,1
8/6/2020,1,1,9,0,62860,62490,1260,7
8/6/2020,1,8,3,0,650805,723785,0,74
8/6/2020,1,8,33,1,1981450,1981233,0,1
8/6/2020,1,10,9,1,1661050,1415620,16611,128
8/6/2020,1,22,21,1,1908955,1908905,0,2
8/6/2020,1,9,8,1,1988765,1902135,39780,56
8/6/2020,1,21,8,1,117095,99275,0,14
8/6/2020,1,2,1,1,1586935,1586665,0,1
8/6/2020,1,9,20,0,1988935,1991617,0,2
8/6/2020,1,23,21,1,385630,381760,7713,11
8/6/2020,1,17,18,1,1895475,1895475,0,522
8/6/2020,1,16,16,1,778845,748087,0,13
8/6/2020,1,1,3,1,265505,220415,7965,1696
8/6/2020,1,7,26,0,641280,636605,0,7
8/6/2020,20,4,3,0,1277440,1277010,0,7
8/6/2020,20,4,3,1,667190,670890,20020,86
8/6/2020,27,6,18,1,807635,807106,0,1
8/6/2020,27,6,3,1,672180,673200,6722,4
8/6/2020,27,4,3,1,1655080,1644900,0,14
8/6/2020,27,4,3,0,1679445,1678016,50383,4
8/6/2020,27,6,29,1,212740,218453,0,21
8/6/2020,27,4,6,1,336045,335953,0,2
8/6/2020,34,6,29,1,1657060,1657380,0,5
8/6/2020,34,6,18,1,484485,484465,0,2
8/6/2020,34,6,3,1,902225,901895,18040,5
8/6/2020,13,8,7,1,1077690,1077284,0,4
8/6/2020,13,8,3,0,565355,4556975,0,842
8/6/2020,13,4,6,1,379835,372555,7597,27
8/6/2020,13,8,2,0,1692025,1692355,50760,2
8/6/2020,13,4,3,0,79455,-1256698,2384,3261
8/6/2020,13,8,1,0,548865,546715,5489,6
8/6/2020,13,8,6,1,1818875,1817131,0,10
8/6/2020,13,8,3,1,598835,-1097301,5990,5340
8/6/2020,13,8,7,0,92605,94999,926,17
8/6/2020,13,4,3,1,1830415,6613305,0,76587
8/6/2020,7,9,17,1,1798930,1791170,0,12
8/6/2020,7,9,8,0,1753825,1757330,35077,5
8/6/2020,7,23,21,1,246895,61259,4940,682
8/6/2020,7,9,21,1,1234625,1235085,0,5
8/6/2020,7,9,8,1,545790,472810,0,139
8/6/2020,11,9,8,1,1497945,1498025,44940,1
8/6/2020,11,9,8,0,542465,541950,10849,1
8/6/2020,11,6,18,0,1804765,1804169,18048,85
8/6/2020,11,6,18,1,1927245,1829555,0,2285
8/6/2020,2,8,3,1,1254790,1254520,0,1
8/6/2020,2,6,18,1,1045520,1034084,20910,86
8/6/2020,2,5,4,1,825495,824305,16510,2
8/6/2020,2,6,18,0,787730,787410,0,5
8/6/2020,2,4,3,1,1769010,1769029,0,1
8/6/2020,2,4,6,1,117850,113730,3540,4
8/6/2020,10,6,29,1,297120,297240,2970,1
8/6/2020,10,6,3,1,1178335,1178885,35350,1
8/6/2020,10,6,18,1,1007530,1007526,0,2
8/6/2020,8,4,3,1,1920015,1929725,0,158
8/6/2020,8,4,3,0,1951465,1951101,39029,7
8/6/2020,38,6,18,1,1990335,1990215,19900,23
8/6/2020,9,4,3,1,1436290,1435958,14360,9
8/6/2020,9,19,19,1,423330,248240,0,95
8/6/2020,9,4,3,0,441355,435243,0,29
8/6/2020,9,7,26,1,808065,837240,16160,45
8/6/2020,9,7,26,0,1926610,1865782,38532,48
8/6/2020,9,4,6,0,1832210,1828290,0,9
8/6/2020,9,8,6,0,1987470,1986657,0,24
8/6/2020,9,6,18,0,570025,569804,11401,7
8/6/2020,9,4,6,1,1200435,1212310,36010,602
8/6/2020,9,21,8,1,188200,164260,1880,14
8/6/2020,9,8,3,0,857355,856495,17150,16
8/6/2020,9,8,3,1,1358980,1339560,0,159
8/6/2020,9,8,33,1,1451250,1449500,0,33
8/6/2020,9,3,2,1,649075,630545,0,43
8/6/2020,9,8,6,1,1332340,1326940,26647,435
8/6/2020,9,6,18,1,1442985,1426546,0,529
8/6/2020,9,23,21,1,1568140,1560136,15680,11
8/6/2020,9,9,8,1,113280,115375,2266,14
8/6/2020,6,15,15,1,1098600,1092020,0,7
8/6/2020,6,11,10,1,185040,177070,1850,46
8/6/2020,6,7,26,1,279505,252381,2795,16
8/6/2020,6,7,26,0,1791795,1728164,35840,40
8/6/2020,23,6,3,1,427610,427473,0,7
8/6/2020,23,6,29,1,692730,693610,6930,3
8/6/2020,29,5,12,1,764275,763885,0,1
8/6/2020,29,6,18,1,288500,288500,0,2
8/6/2020,25,5,4,1,1737995,1737682,17380,1
8/6/2020,25,6,18,0,985745,985735,0,1
8/6/2020,25,7,26,0,376550,351670,7530,20
8/6/2020,25,5,4,0,267405,262655,0,9
8/6/2020,25,6,18,1,781165,778305,15620,97
8/6/2020,25,7,26,1,1802430,1765351,18024,54
8/6/2020,39,6,3,0,1595385,1595299,0,5
8/6/2020,39,6,7,0,790760,796650,15815,17
8/6/2020,39,6,3,1,380345,378014,0,106
8/6/2020,39,5,12,1,265110,265106,0,3
8/6/2020,14,8,3,1,763075,757575,0,5
8/6/2020,14,6,3,1,1849835,1848980,37000,2
8/6/2020,14,4,3,0,1432950,1432940,42989,1
8/6/2020,14,8,3,0,59475,58995,1780,2
8/6/2020,4,19,19,1,1942510,1941010,19425,1
8/6/2020,4,21,8,1,1273230,1273090,0,2
8/6/2020,4,7,26,1,1704815,1703795,17050,2
8/6/2020,4,4,3,1,1755445,1755401,35110,1
8/6/2020,4,4,3,0,1754400,1754396,52632,1
8/6/2020,17,10,9,1,1939720,1936320,0,2
8/6/2020,17,8,3,1,1114060,1113501,22280,11
8/6/2020,17,4,33,1,882800,883290,8830,1
8/6/2020,17,8,6,1,799275,798953,0,2
8/6/2020,17,4,6,1,449050,441614,0,7
8/6/2020,17,19,19,1,1436745,1436137,28735,1
8/6/2020,17,4,3,0,1502305,1497487,0,11
8/6/2020,17,1,3,1,449205,448968,0,12
8/6/2020,17,8,7,0,1483995,1485676,29680,5
8/6/2020,17,4,3,1,1432420,1413870,14324,106
8/6/2020,28,4,3,0,756340,755969,0,6
8/6/2020,28,4,6,1,36005,41875,0,159
8/6/2020,28,4,6,0,1429255,1429115,0,3
8/6/2020,5,4,33,1,1053205,1024685,0,451
8/6/2020,5,4,33,0,231995,232015,2320,1
8/6/2020,5,4,6,1,256780,50650,0,1350
8/6/2020,5,1,3,1,850010,792390,0,10015
8/6/2020,5,4,3,0,1886060,1888677,0,881
8/6/2020,5,4,6,0,1151385,1151295,0,2
8/6/2020,5,4,3,1,1552455,1451105,15520,23332
8/6/2020,5,1,3,0,1344410,1343680,0,154
8/6/2020,3,6,18,0,1711185,1711191,0,2
8/6/2020,3,4,3,1,873075,873825,0,155
8/6/2020,3,23,21,1,1518590,1518530,30372,1
8/6/2020,3,4,3,0,173250,173290,0,12
8/6/2020,3,3,2,1,466055,461560,4660,14
8/6/2020,3,4,6,1,637525,637415,19126,26
8/6/2020,3,6,18,1,872650,872921,26180,109
8/6/2020,3,19,19,0,1713055,1713225,0,1
8/6/2020,3,19,19,1,829655,704235,16590,60
8/6/2020,33,19,19,1,760290,755920,7600,6
8/6/2020,33,9,8,1,591345,576495,17740,8
8/7/2020,1,21,8,1,792775,780457,0,12
8/7/2020,1,8,6,1,1697410,1685710,0,140
